player_id,clean_sheet,goals_conceded,saves,penalty_save,punches,total_high_claim,total_keeper_sweeper,keeper_throws,goal_kicks
12507.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134236.0,6.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30667.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30562.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48260.0,6.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134321.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22919.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6723.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131779.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7748.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135240.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20341.0,6.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91041.0,6.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14011.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44030.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52277.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133868.0,5.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23389.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6623.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94007.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51513.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133646.0,5.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129752.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106028.0,5.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129761.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11653.0,5.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7018.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144363.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
21247.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133649.0,5.0,53.0,110.0,2.0,18.0,27.0,9.0,170.0,251.0
50136.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90844.0,5.0,30.0,62.0,1.0,8.0,21.0,4.0,55.0,135.0
128282.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19592.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51703.0,5.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130050.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19041.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31712.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129759.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34626.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20234.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35018.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53036.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6280.0,4.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160732.0,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41062.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31074.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14131.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19205.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160032.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31068.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129917.0,4.0,28.0,57.0,1.0,12.0,9.0,4.0,72.0,142.0
48228.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10059.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160522.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160772.0,4.0,35.0,68.0,0.0,6.0,11.0,7.0,99.0,195.0
160036.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30549.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130672.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161349.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143584.0,4.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135243.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160323.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159689.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130671.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160313.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144514.0,4.0,51.0,107.0,0.0,15.0,16.0,12.0,167.0,252.0
161459.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133647.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95187.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135654.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133749.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19695.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52240.0,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160683.0,4.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20239.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10205.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159715.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6363.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135116.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135589.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6009.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47172.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180108.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135245.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160671.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156959.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13589.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160495.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161549.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135177.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10046.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129879.0,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176689.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159637.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132771.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131780.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47195.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159627.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32203.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135175.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25178.0,3.0,18.0,61.0,1.0,8.0,8.0,0.0,74.0,104.0
19415.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34883.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135200.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19506.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160424.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34877.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4029.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30598.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180064.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162532.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52266.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161548.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5745.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35862.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10050.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160029.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51519.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6505.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132044.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160892.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161377.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46991.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136935.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35149.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130310.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93882.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10314.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180060.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180093.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130624.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160682.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114653.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30669.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14109.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33468.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160034.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160488.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19444.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141016.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135117.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52304.0,2.0,26.0,59.0,1.0,3.0,7.0,9.0,63.0,142.0
55835.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48182.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154432.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161449.0,2.0,25.0,30.0,0.0,2.0,4.0,6.0,27.0,77.0
56726.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166468.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52087.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159737.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6566.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30960.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18721.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44026.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160422.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6773.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26151.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51340.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180000.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135591.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19619.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160081.0,2.0,6.0,15.0,0.0,1.0,1.0,0.0,12.0,44.0
166789.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153068.0,2.0,2.0,8.0,0.0,0.0,3.0,0.0,11.0,19.0
43049.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161558.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43231.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179384.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32103.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130627.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19620.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140935.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160846.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161346.0,2.0,10.0,18.0,0.0,4.0,7.0,9.0,51.0,70.0
161990.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31291.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134618.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43133.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131752.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135169.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160845.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14290.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90987.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179348.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13981.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180157.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91050.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44017.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43062.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133651.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180209.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179296.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32114.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162118.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32539.0,1.0,7.0,8.0,0.0,2.0,1.0,0.0,17.0,28.0
128570.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96594.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50016.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44032.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162156.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14111.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160457.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159638.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175656.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50119.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180025.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52220.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10045.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160893.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134737.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14287.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139564.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30985.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93960.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115748.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31013.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20255.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43135.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52102.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129760.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160054.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161985.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180207.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94133.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141189.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137781.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180764.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31289.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7431.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133644.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153012.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134381.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163201.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160118.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135178.0,1.0,12.0,15.0,0.0,1.0,4.0,0.0,29.0,53.0
6577.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94140.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160783.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160156.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32098.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179282.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94228.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18957.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42727.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130554.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52974.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160312.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166103.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30557.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135191.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159713.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51690.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33511.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161453.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161464.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160773.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161402.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
